text,label,source
2tr 1 trận a nhõ 🤣,safe,vihsd
Việt nam ơi cố lên,safe,vihsd
Dat Vu =)))),safe,vihsd
Studio mới luôn rồi,safe,vihsd
My Hi Hi phải ko dị,safe,vihsd
căng...,safe,vihsd
Cân thận nó lại keu phản động :v,toxic,vihsd
Anh nói to mà lại còn đúng vl :-D,safe,vihsd
Đánh chết mày bây giờ,violence,manual_augmentation
Tháng 7-8 trăm trịu,safe,vihsd
Đẹp quá chi,safe,vihsd
Cười mún bò,safe,vihsd
Phía sau là nụ cười thoả mãn,safe,vihsd
đế quốc tư bản ngoại bang thì muốn gắn 2 cái đảo đó vào việt nam ! còn lãnh đạo đông lào thì lại muốn gắn cả việt nam vào dưới đít trung qq !!! thật oan nghiệt,hate,vihsd
"Đánh lạc hướng đó bà con,nay xử vụ tham nhũng lớn chưa từng có",safe,vihsd
cái miệng rộng qua đẻ con ra còn lọt,toxic,vihsd
nghe có vẻ iphone 11 nhưng lại rất độ mixi =))))),safe,vihsd
Có nên tag crush vào đâyy để tỏ tình khôngg???,safe,vihsd
hoangg mangg ingg,safe,vihsd
theo Trần Dần thì 2022 Việt Nam là 1 tỉnh của TQ rồi sao Trần Dần về được nữa nhỉ?,safe,vihsd
Cả năm không thưởng hay ngư nào,safe,vihsd
Địt nhau đi anh,nsfw,manual_augmentation
"ntn andy mmmmnnnnnnnnnnnnnnjnn!!!! ! $?,, &?,,'xmcx'cn ' nn v ckdkxkzkxkpjkohjcjjvjvnvmnkkkkkkknnnnnloolppl",safe,vihsd
Từ khi nào tui cũng thích nhảy rồi,safe,vihsd
Bao nhiêu ae ra đảo giờ chưa về hôm bữa theo 12-20 của Abe giơ tay Abe thuê thuyền cứu về nào 😂,safe,vihsd
định like mà thôi để 111 z cho đẹp số 😊,safe,vihsd
Lê An cải lương,safe,vihsd
vl tên ạ =)),safe,vihsd
"ôi nhớ cái thời mỗi ngày 10h lên xerm stream, mỗi tuần 2 buổi Ao Làng, thấm thoát đã 30 năm rồi các cháu ạ",safe,vihsd
An Đặng Travel official bả giờ chảnh lắm mày page của fan lấy hình làm meme chế clip mục đích vui bả nói chuyện kiểu như không cần ấy rồi report động nulo cũng vậy làm vậy fan đổi qua anti bả luôn,safe,vihsd
"Chinh Nguyen Chinh Nguyen bên anh k chữa nha,đi khám về cho thuốc tự cách ly. Nào chết nó ms lại xét nghiệm xem có chết vì virut k.sợ chết thì về việt nam thôi,chứ tiền nhà nó đốt mấy đời ms hết nổi",safe,vihsd
mai facebook thầy ko còn 1 đứa bạn nào nữa luôn :v,safe,vihsd
Sung ban cat 1km thi sao ma trung .dao chem cach 10 m thi lam sao ma đut nha tien chi phet lac,hate,vihsd
Cực kì thất nghiệp:(,safe,vihsd
"cái cách nói chuyện của bà này rất khó nghe. nói dài dòng mà toàn nói linh tinh trên trời dưới biển gì đâu, chẳng nói vào đúng trọng tâm gì",hate,vihsd
🤣 tưởng mua hàu cho c ly,safe,vihsd
Đeo cái vòng này rồi thì Phật cũng méo độ nổi anh đâu kakaka.,safe,vihsd
Liên hệ ông pew liền,safe,vihsd
Nhà Độ sẽ đếch cần tới máy phát điện mỗi khi cúp điện nữa =)),safe,vihsd
Việc nhẹ lương cao mình xin nhường cho những người thất nghiệp:)),safe,vihsd
Nghe Honda nhưng lại rất Nhật Bản =)),safe,vihsd
"Hay là cái tụi du côn, cô hồn các đảng đó là tay sai của chúng mày !?",hate,vihsd
Tao sẽ làm thịt mày,violence,manual_augmentation
AXi Dk đọc mà cừ ĩa🤣🤣🤣,safe,vihsd
Nó lại đúng vl :v,safe,vihsd
Yeu thay,safe,vihsd
Dù già nhưng ngày nào cũng phải mang tiếng cười đến cho các cháu,safe,vihsd
Học sinh Úc trông cũng rất gì và này nọ phết :))),safe,vihsd
"Bán hàng đàng hoàng phải ko, bán hàng lương thiện đúng không, dám cho đối chứng ko, công an cồng đầu chứ ở đó mà xạo xạo, qua mặt thiên hạ hả bưởi",toxic,vihsd
Má nó mới chết mà nó tạo nghiệp ghê thiệt.,hate,vihsd
Đm thua vcl :)))) phim hài à :)))) Troll vcl,safe,vihsd
Idol nè Vũ khắc CẶC,hate,vihsd
Hêloo anh,safe,vihsd
Adam Dark dậy thì sao 🤣,safe,vihsd
Ai ngủ rồi dơ tay lên thầy xem nào,safe,vihsd
Giựt tiền cô minh hiếu,safe,vihsd
"Dcm fb 1tr fl mà cũng cho bay màu dc,giỏi đấy",toxic,vihsd
Chi co 🍌🍌🍌,safe,vihsd
Áo chất,safe,vihsd
Tuyet Bui Thi kkk :))) ngày nào cũng vậy mà,safe,vihsd
Chém chết cả nhà mày,violence,manual_augmentation
Nó lại hợp lỳ vlin 😃,safe,vihsd
Panda thái đã xem,safe,vihsd
572 le quang dinh là dai ly ve so nha chú ơi,safe,vihsd
dỗi,safe,vihsd
có hình đăng lên đi nói không ai biết được,safe,vihsd
Trần Đạt xin video đi ông,safe,vihsd
ủa khánh là ca sĩ hả mọi người 😽,safe,vihsd
Tao sẽ bóp cổ mày đến chết,violence,manual_augmentation
Danh Nguyễn Anh Khôi thoi mai mốt để mình t làm dc r cảm ơn m,safe,vihsd
Rank Việt Nam mà yasuo tt6 tt5 thì del phải người Việt Nam r,toxic,vihsd
Nhìn rõ mồm ông nói i’m boy one champ lee =))),safe,vihsd
Vãi cã bài báo 3/12/2015,safe,vihsd
"Hoan nghênh ông Trần Dần có tư tưởng tiến bộ, không chống cộng sản Việt Nam nữa. Chỉ có quên đi quá khứ để yêu thương . Ai cũng về già lo tu thân sám hối là điều lựa chọn tốt nhất. Chúc ông Trần Dần sống lâu 130 tuổi và luôn khỏe mạnh đẹp lão.",safe,vihsd
Sống slow thui các bạn,safe,vihsd
Chào ông Trần Dần mong ông mạnh khoẻ,safe,vihsd
Bọn bò thì vẫn bảo nhau rằng: tự hào vì ông chủ mình thật giàu,hate,vihsd
Chết đi còn hơn sống,suicide,manual_augmentation
Vinh hạnh là một fan cứng của mixigaming,safe,vihsd
Hồi bé toàn nghe nhạc Xuân Mai,safe,vihsd
"Lại nghĩ cảnh tập trận chống bạo động đại hội Đảng. Cứ tập trận như đúng rồi, sợ dân ta đến biểu tình nên phải làm vậy đây mà",hate,vihsd
Mai Nam Hải cgai nó cx ra ngoài tìm trai đấy anh :)) anh nên ra ngoài tìm gái đi,safe,vihsd
Đụma chất vãi lòn há há há,toxic,vihsd
Lượng cho thủ tiêu đi chứ tồn tại ở nơi dân cư làm gì nữa. Ng ta lo ăn lo hc sợ rớt tốt nghiệp. Mk thì cứ đòi nghỉ 😌😌,safe,vihsd
"Mai Han Le Ngoc, Võ Thế Nguyên, Tuấn Anh Nguyễn Thị nhớ nha hônnn hihi",safe,vihsd
Hang Vu đú trend lâu roài =)),safe,vihsd
"Lê Minh Thành iem bảo a là vẫn có mà, chỉ tạo drama thôi",safe,vihsd
Chào Bác Trần Dẩn ! Hhhihihih,safe,vihsd
"Bẩn bựa thật ,PTS chắc luôn !",safe,vihsd
ủng hộ Nhà tiên tri vũ trụ :))),safe,vihsd
Đập tan mặt mày,violence,manual_augmentation
Anna Diệp cái này khác,safe,vihsd
Ca sĩ :) ?,safe,vihsd
"nếu nó niêm giá thì lỗi do người mua mất cảnh giác ! sống ở thiên đường mà mất cảnh giác là sa chân xuống hố ngay tức thì! đi xe ôm cũng phải hỏi giá, mua bánh mì cũng hỏi giá....đến hối lộ công an hay bác sĩ còn có khung giá ! ko hỏi thì đừng trách .... thiên đường khốn cmn nạn !",toxic,vihsd
nứng nứng,toxic,vihsd
"Thảo Lê lỡ mấy ng trong khoang thg gia ấy lây cho N17 thì sao, T21 chẳng hạn. Ai biết ai lây cho ai.",safe,vihsd
Đang  dịch  mà  chị  iu,safe,vihsd
Sống nhanh lên các bạn :3,safe,vihsd
Nguyễn Hiếu fake là fake lại còn 11 với chả 1:2,safe,vihsd
Biểu hiện của đẹp trai+ nhiều tiền🤣🤣,safe,vihsd
nhiều lúc t muốn thế này : 🙂,safe,vihsd
"Yun Huỳnh chỉ quá cảnh thôi mà cậu, nhiều trường hợp không có triệu chứng mà",safe,vihsd
Tiến Đạt Phạm rèn luyện tay nghề đến đâu rồi em,safe,vihsd
Tạ Thị Ngọc Duyên mày cũng v chứ khác đéo đâu xớ,toxic,vihsd
Hell yeah!,safe,vihsd
chiu,safe,vihsd
14:01 bí quyết :))),safe,vihsd
Gõ chài đâm tiêu vô đầu nó đi cô :>,safe,vihsd
NT Lý nhìn mặt xem vui k,safe,vihsd
Nghe vô lí nhưng mà khá là thuyết phục,safe,vihsd
"Chi mac đo vang dep qa, rat sang",safe,vihsd
Hóng link vào đây là em gái ngon ngọt nc,toxic,vihsd
I love minh hiếu,safe,vihsd
iPhone rất hiểu ý :)),safe,vihsd
Cũng hỏi trước khi quay lại rồi đấy chứ😊 tuổi trẻ mà 😊 cs tối chỉ vậy,safe,vihsd
Dễ thương thật sự :))),safe,vihsd
hơi khác,safe,vihsd
Darling nguyễn kkk,safe,vihsd
@Tiktok Official  mới đầu ai biết ai tự nhiên nhắc ...chó gì ở đây 🙄,safe,vihsd
toe toét😁,safe,vihsd
"Ad ơi , mai mốt dẫn chứng , cần thuyết phục thì phải đưa link cho các bạn tin ^^",safe,vihsd
Trước khi chết vì ô nhiễm cũng phải quyết tử giữ nhà(Hà nội),safe,vihsd
"nhà con đó tài sản cũng khá khá đó, khỏi cần phạt tù, cứ bắt nó nộp phạt bằng với số tiền TP bỏ ra đc rồi :))",safe,vihsd
Mạng ng rẻ vl nhỉ,toxic,vihsd
Tối lại dắt tùng đi xin sữa :))),safe,vihsd
Búi tóc tùng đâu?,safe,vihsd
Giang Thanh Đạt Đú Đẫn Quang Trung bác Ba ngày xưa khéo cũng thế,safe,vihsd
Mạng nhà t lúc này,safe,vihsd
"Chẳng trách ai ngoài chúng ta phải biết bảo vệ bản thân mình thắng thì vui đó nhưng rồi cuộc vui cũng qua đi, cái vui nào cũng tàn nhưng nếu ta cứ cuốn theo đó thì sức khoẻ ta cũng mất vì vậy khuyên mọi người nên uống bia bên bạn bè gia đình cùng cười nói vui vẻ vậy là vui lắm rồi cần gì phải đi bão vừa văn minh, lịch sự trong bóng đá.",safe,vihsd
Nhìn đào của abe.... Chịu chán dell muốn nói.,safe,vihsd
Rất chi là có sức hút :)),safe,vihsd
Kết thúc cuộc đời thôi,suicide,manual_augmentation
Nay hơi chậm :)) cailozcatkhong,toxic,vihsd
Mình thích sống nhanh còn đâu kệ mn sống chậm,safe,vihsd
Đôn chề đẳng cấp :))),safe,vihsd
Nghe lại nhớ hồi ấy sao mình yêu nhau thế mà lại chia tay anh nhỉ :)),safe,vihsd
chặt cuu,toxic,vihsd
hay qa ci oi,safe,vihsd
Có nói đúng con cũng bị người cùng giới thả tép bắt tôm thương quá nên bị lừa gần cả trăm triệu giờ cuộc sống trốn chui trốn nhủi.chưa bao giờ nhục như bây giờ.thế giới thứ ba đã khổ xin những ai ko thương những người thế giới thứ ba đừng lôi dụng để lừa gạt. kB nc cho vui nhé mọi người 0328200620,safe,vihsd
Cười chay nước mắt. Mà thương em nhiều lắm,safe,vihsd
Học sinh xuất sắc,safe,vihsd
Vé em này bao nhiêu ạ thầy,safe,vihsd
Nguyễn Trân,safe,vihsd
Pham Yen Nhi lâu rồi mới thấy Nhi á.:<<,safe,vihsd
Trunq Xuân Cao thì kp 2n nhưng cũng mấy tháng rồi :)))),safe,vihsd
Cứ 1 tiếng lại có 1 ca nhiễm thế này. Nên đổi tên Corona thành Conchodinhung,hate,vihsd
Đm page của anh tao là nơi để chúng mày vào đây để cực kỳ thuyết phục à :),hate,vihsd
má lên clip rồi. mà đéo hiểu có ai giúp cho những người này hay không. mặt rõ ràng ra rồi. mà cũng chẳng đéo quan tâm,toxic,vihsd
Để tao tra tấn mày,violence,manual_augmentation
"Coi cười muốn xỉu, cười mà khan cổ họng luôn rồi. 😂",safe,vihsd
ad nói phét à bê tông ăn thế nào đc,safe,vihsd
"Nói năng :)) gớm, cách li ảnh hưởng đến công việc thật, nhưng k cách ly ảnh hưởng đến cả đất nước, cả mạng người đấy anh ạ :)) dăm ba cái ngột ngạt :))",safe,vihsd
"ông anh mới đi Sing về kể, sự khác biệt cơ bản nhất là nv sân bay Changi thì luôn tươi cười vui vẻ, còn nv TSN thì như cái mền :v",safe,vihsd
HIỆN TẠI TRƯỜNG ĐẠI HỌC SƯ PHẠM TPHCM ĐÃ XÓA BÀI POST NGHIÊM CẤM HỌC SINH CHIA SẺ NHỮNG VẤN ĐỀ VỀ HK. HÌNH ĐƯỢC CHỤP CÁCH ĐÂY 2 NGÀY TRONG MỘT BÀI POST ĐÃ BỊ XÓA,safe,vihsd
Mặc quần đùi trong k kéo khoá cái thành style hot :))) bựa vãi,safe,vihsd
con anh độ á =)) bé ngonnn =)) khi nào anh cần con dâu =)) nhớ đến emm,safe,vihsd
Ông im mẹ mồm đi,toxic,vihsd
Tiểu tiểu xinh hơn nhé,safe,vihsd
Thầy đỉnh vc,safe,vihsd
Hat hay wua,safe,vihsd
Dễ ăn 500tr như thế mới sướng,safe,vihsd
"cc, t bắn 3 phát rồi đấy, ngon vcl ? m đui à ?",toxic,vihsd
Game cuối Nhím hoặc Bô làm quả MVP thì ngày vui trọn vẹn mẹ luôn :))),safe,vihsd
Jack:,safe,vihsd
Nghe  cai  giong  thick  wa nhung  tra  biet  cau  chuyen  ai  dung  ai  sai  nhung  nghe  giong  rat  thick  ai  nem  da  em  xin chiu  va  xl  hjjj,safe,vihsd
Cầm thêm quả đèn lồng đầu mixi anh êi :))))),safe,vihsd
Thấy idol lên tiếng là yên tâm rồi. Cả nước Mỹ tôi lo lắng cho mỗi mình ông. 😍😍😍,safe,vihsd
Thích Bị Hôn,safe,vihsd
"Có vừa đâu mà khóc lóc, nước mắt giả tạo như nước hoa vậy đó",toxic,vihsd
Ở 1 diễn biến khác..,safe,vihsd
Việt nam vô địch 😂😂😂,safe,vihsd
Phi Trần vừa coi vừa ngủ đm nghĩ ló chán :)),toxic,vihsd
Phải phạt về kinh tế thật nặng để dăn đe những người sau,safe,vihsd
hh...yêu anh tôi vl,safe,vihsd
Bút này chắc ko bao giờ hết mực =))))))))),safe,vihsd
12 con giáp không dóng còn nào🤔,toxic,vihsd
:))) giờ thì bên nào cũng đẹp trai vl anh ơi,safe,vihsd
Nói về mấy ông bụng phệ ở trong chích quyền thôi nói cả đời vẫn ko hết chuyện...mãi cũng ko sửa đc..nó ăn vào xương vào tủy rồi.,hate,vihsd
Giang hồ mõm sena hải phòng :)),safe,vihsd
"có đứa nào dám cá là ko có ai bị xử tử, cùng lắm chỉ vài cuốn là cùng ko. t cá 1 ăn 200",safe,vihsd
13:00 khỏi cảm mơn,safe,vihsd
Nhìn khó chịu vch.,toxic,vihsd
Tôi là Đệ nhất Quốc sư hoa kì Trần Dần là cố dấn tối cao của tổng thống Đô nan Trum hiện tại là quốc trưởng của chánh phủ lâm thời Việt Nam cộng hòa trân trọng kính chào các dị đồng bào trong nước,safe,vihsd
Đau chứ,safe,vihsd
thay mặt anh em Cao Lãnh chia buồn cùng anh,safe,vihsd
Đã đói anh còn hành bao tử em 😞,safe,vihsd
"Lyrics khó thuộc hơn mấy bài trước , nhưng mà nghe cũng đc, e nó mới comeback lại sau thời gian dài , thế nên còn nhiều sai sót . Hi vọng bài sau sẽ tốt hơn .",safe,vihsd
chán lol mẹ,toxic,vihsd
NhungLê Lê nhung search gg xem sao :)),safe,vihsd
Em yêu anh cho rờ... = )),safe,vihsd
"Bị thằng nào chơi ác, hack face xong đổi tên face luôn. Đáng lẽ phải là S0aj cA",safe,vihsd
"tào tháo - ""báo nói thế nào cứ suy ngược lại ắt chính xác"" :))))",safe,vihsd
Khong sao a ưii,safe,vihsd
Chụp xong chưa ông eiii,safe,vihsd
ngu,toxic,vihsd
Nguyễn Ngọc Như Quỳnh - mẹ Nấm là vk của Trần Dần,safe,vihsd
"Đọc bài ở đây làm mình liên tưởng tới ưc trước trên fb cũng có nick anh nào đó ngoài hà nội ..cái j cũng chửi ấy..mà hài lắm..đọc cười văng cả rôn..chửi cây kem merino đậu xanh,đậu đo gì ấy...😂😂😂😂",safe,vihsd
Minh Anh đến đoạn grab thì k còn nghi ngờ gì nữa. Kp hai đồng chi kiên kia. May vch.,safe,vihsd
Khi bạn muốn bợ đít ai đó nhưng bạn không có não. Ngu như lợn nhưng vẫn làm báo Đảng đĩ.,toxic,vihsd
"Nguyễn Ngọc LinhLinh cậu không đọc hết ảnh à, truyền cho 9 người rồi kìa",safe,vihsd
Ủa Cây atm là ca sĩ hả,safe,vihsd
"Mai Hieu đúng r anh, số chết thì nằm trong nhà cũng chết 😶😶",safe,vihsd
Phạm Trần Nhật Hạ ủa nói đúng mà có gì sai đéo? Đã vượt qua St đâu mà đạt kỉ lục mọi thể loại?💁,toxic,vihsd
Luật pháp nhug cug phai co tinh nguoi chư,hate,vihsd
Vãi cả lồn,toxic,vihsd
Mông to vãi lồn,nsfw,manual_augmentation
Đm lần đầu tiên bố địt vào mày ad ạ.,hate,vihsd
Thiếu đoạn đi bar cakdilac nữa tộc trưởng ơi,safe,vihsd
Fan cứng,safe,vihsd
Tạ Thị Quỳnh khôn nhề,safe,vihsd
Cút lên top đi...việc còn lại cứ để bọn t lo,safe,vihsd
Xin video vs ông ơi,safe,vihsd
"Nói người ta giả bộ thì coi chi cho mất thời gian vậy, rồi mất thời gian bình luận",safe,vihsd
Không còn 1 từ nào để diễn tả về hành động này,safe,vihsd
Con co rona dau mà hỏng tap vo coi mo di nay vun on,hate,vihsd
Dương Dương mất nhận thức hả,safe,vihsd
Sale khô gà 50% ;),safe,vihsd
Quyển tiền vào mặt nó😂,safe,vihsd
Vũ Văn Thuân =))),safe,vihsd
Chưa chiếu đã quảng cáo cmnr... lại cắt cmn hết để có thời gian đọc slogan,toxic,vihsd
Chị đẹp gái quá còn đẹp hơn em gấp 💯 làm em mắc cỡ quá,safe,vihsd
Bùi Thanh Thư luôn cho nóng😂,safe,vihsd
Austin Ames nghe nc ngứa qá Fi,safe,vihsd
Giống v,safe,vihsd
Chào các bạn mình là sói.hôm nay như mình đã hứa mình sẽ đưa ông già đi mua cua hoàng đế để chúc mừng Refund Gaming đạt top 1 =)),safe,vihsd
nếu không có Otoya Yamaguchi thì nước nhật bây giờ chắc cũng đang diễn ra đại hội đảng !,safe,vihsd
Trinh Ái :))))),safe,vihsd
Thời nay có những người mãi mãi chọc người có vấn đề thần kinh để làm gì ÁC ĐỨC LẮM bỏ đi người ta có chồng có con thơ dại không có đi lừa gạt cướp bóc ???,safe,vihsd
Toi ma biet cong tu kinh doanh cai gi thi tay chay san pham do .that xau ho,hate,vihsd
"Chỉ có tại việt nam,không có đất nước nào nổi trội bằng vn",safe,vihsd
"Doanh nghiệp và dân_ phần ưu ái luôn là bên DN,họ chi mạnh,có thế lực,nhiều khi là sân sau của quan chức,dân muốn tìm đồng minh thì cạch chính quyền ra,tránh xa con dao 2 lưỡi. dân luôn là kẻ thấp cổ bé họng,mà chính quyền là luật,luật là chính quyền.bàn tay luôn có 2 mặt",toxic,vihsd
Như 2 giọt nước luôn thầy ơi. Trinh giọt nước suối còn thầy giọt nước cống thầy ạ =))),safe,vihsd
Ủa trước giờ toàn làm giả à ?,safe,vihsd
Đoàn Sơn Tênh chơi chơi à,safe,vihsd
Trung với Đảng chứ ko được Hiếu với dân đâu nghe chưa?!,safe,vihsd
Thâm 😁,safe,vihsd
Trần Minh Hoài là hình cánh hoa nha c k phải cailoncat hihi,hate,vihsd
Sơn Nguyễn xin video b,safe,vihsd
Neu đang j từ mình sáng tạo hay.thi đó mới hoi là tai năng cua mình .con này đang tạo lao anh hưởng thế hệ trẻ nhỏ.mo Phật,safe,vihsd
Con cho,toxic,vihsd
Hôm nay t bán vé phim cho Nhím ae ơiii :))),safe,vihsd
Thằng cháu tao cũng đú trend. :)),safe,vihsd
Chán ông già vl,toxic,vihsd
Chi ba oi chi noi hay qua em đang khô chi giup cho em xoa ngheo chi ba oi,safe,vihsd
Mặt nó lại ngáo 🤣,safe,vihsd
Cảnh quay khiến khán giả vừa khóc vừa cười 🤣,safe,vihsd
Thiên Thảo đã nói đúng còn nói to 😂😂,safe,vihsd
sao biết là ko trọng tâm. Tai để nghe chứ đâu phải làm cảnh,safe,vihsd
"Nhật Phát Càng nói càng thấy bạn ngu =)) thế những người nuôi bò dê lợn gà vì yêu thương nó, giờ họ cấm bạn ăn bạn chịu không =))) đến thua với lí luận ngu si",hate,vihsd
"Dân Mỹ muốn giàu thì phait đồng lòng yêu cầu tổng thống giết hết bọn ăn bám Việt Nam Cộng Hòa . Làm hạo tổn báo nhiêu kinh phí Mỹ, gánh nặng cho dân Mỹ",hate,vihsd
"Nói thật nha con cách nói chuyện giả tạo vô cùng luôn, còn về phần nước hoa thì ai là người có sở thích sưu tầm nước hoa thì sẽ hiểu.? Ko có nước hoa chính hãng nào dưới 1tr cả cho dù có sale mấy còn 800 900k củng là các dòng các hãng khác thôi đừng bao giờ tin là nước hoa singapor. Còn ko tin thì mua thử đi rồi sẽ biết. Bán đồ giả làm ăn dối trá mà còn lên nói chuyện như mình là người vô tội",safe,vihsd
Nhìn em cười thế này thì là iz rồi anh ạ :)),safe,vihsd
Kiểu đi làm về muộn cơm k muốn ăn có mỗi mình một phòng nằm lại suy nghĩ ltinh,safe,vihsd
Hớn hở đi xem xuất chiếu đặc biệt hôm mùng 9 và thấy phim bt hoy,safe,vihsd
Phải cười thật tươi 😂,safe,vihsd
Quốc Củn hề,safe,vihsd
Treo cổ cho xong,suicide,manual_augmentation
Seri ảnh cưới đc nhiều người xem nhất,safe,vihsd
Shinna Pi cho đó lấy đi,safe,vihsd
Chơi đthoaiii cơ 😂,safe,vihsd
Cà khịa,safe,vihsd
Coi cười rụng nụ,safe,vihsd
"Các bạn muốn video này thì nhớ chụp lại phần cmt này nha , tôi sẽ rep all, tại tôi nhiều ib người lắm không biết video nào cả",safe,vihsd
Nguyễn Đức Thủy hại thận,safe,vihsd
"tửơng chị ấy là 1 anh hùng bàn phím...nhưng ko, chị ấy đẳng cấp cao hơn nhiều, chị ấy là 1 nhà hảo tâm đang cạnh tranh đấy :))))",safe,vihsd
đang cần tiền ai biết ở đâu mướn đi biểu tình chỉ em với,toxic,vihsd
Huyền sạc :)) nghe tên đã thấy tửng :)) xem clip thì đúng tửng thật hâhhahah,safe,vihsd
Quảng cáo lộ liễu quá 😁😁,safe,vihsd
v cả ông độ,safe,vihsd
Kiếm lấy con hàng xoa bóp chứ =)),safe,vihsd
xây đường trên mây đâu có rẻ!,safe,vihsd
Con số càng ngày càng tăng 😞😞,safe,vihsd
Anh độ dễ như phò ấy :3,hate,vihsd
Em gái Tùng sói 😂,safe,vihsd
Kiều An đợi bài đom đóm ý bài đấy lyrics có vẻ hay,safe,vihsd
May quá đéo có tiền mua xe,safe,vihsd
ai biết FB bả không,safe,vihsd
Cô MH là đàn ông hay đàn bà vậy mn ?,safe,vihsd
"lâu lâu bới lên kiếm cái chửi , xong về nhận tiền từ bọn 3 que thì tội gì ko bới",toxic,vihsd
baroibeo,safe,vihsd
Cô đẹp quá,safe,vihsd
Cô ấy ngồi gần khánh chị bị dìm hàng nha cô ấy như bông hoa tươi,safe,vihsd
ok anh ei,safe,vihsd
Rân chơi Cao Bằng:)),safe,vihsd
Biểu cảm của 1 thanh niên ra rìa,safe,vihsd
Dị dùm,toxic,vihsd
>>>>>>>>>>>>>>>>>>>>>,safe,vihsd
Cánh Diều dẻo,safe,vihsd
Quả quần truất vcl,safe,vihsd
đc vai l a,safe,vihsd
Trong Nguyen sống chậm lại để suy nghĩ kĩ hơn xem câu chuyện đó có gì buồn cười!,safe,vihsd
@Đại Phu Miền tây nói ngọng chữ V thành qu chứ chữ gốc là đi văng hoặc li văng chứ không ai viết là quăng cả.,safe,vihsd
Rớt nước mắt,safe,vihsd
Vũ Khắc Hoàng Đẹt xin chào ae trùng tên khác mỗi họ,safe,vihsd
Có khi trầm cảm mất ấy nhỉ,safe,vihsd
Nude show hàng 500k,nsfw,manual_augmentation
Tối nay khả năng cao anh độ ngủ ngoài đường 🙂,safe,vihsd
Cưỡi mãnh thú đi chơi đi anh =))),safe,vihsd
Tân AK xin vd ạ,safe,vihsd
Cực kì thuyết phục=)))),safe,vihsd
Thằng này địt nhiều gái vãi,nsfw,manual_augmentation
Đổi cờ hay kỳ gì cũng không đổi cái rẻ rách 3/ đâu nha bác :),hate,vihsd
Uống thuốc ngủ chết đi,suicide,manual_augmentation
Huy Hoàng Hà Trang,safe,vihsd
Du lịch về r nhé😌,safe,vihsd
kết câu của chú ( ở đời chúng ta về 1 mới mà thôi chúng ta là người VIỆT NAM xây dựng nước VIỆT NAM hạnh phúc ) kết chú đã quay về với chính nghĩa dân tộc yêu tổ yêu đồng bao nha chú,safe,vihsd
chạy cao tốc mà dính cái này thì xác định,safe,vihsd
"đag 1,1k mk haha xg thành 7,9k luôn nhanh thiệt",safe,vihsd
Tham nhũng đang rất ổn định mà 😂😂,hate,vihsd
"nhiều lúc nhớ tới Quân tự nhiên cứng đờ, không ra luôn. Khiếp vãi",safe,vihsd
Hay đó phè,safe,vihsd
Hèn chi ai cũng thương bả🤣🤣🤣,safe,vihsd
Hồ Kỷ Tuyền em có theo dõi vụ này ko,safe,vihsd
Ỳe ỳe ỳe :3,safe,vihsd
"Cách ly vẫn tranh thủ tạo chút scandal câu like, đánh bóng tên tuổi, xuất viện đăng đàn xin lỗi! sợ thật sự cái anh Tiệp này 🙏",hate,vihsd
Định nghĩa ko cần làm vẫn có lương,safe,vihsd
T thấy thương ổng luôn á :v,safe,vihsd
Nhìn ci có duyên thít ci ghê . quá duyên . triệu leli,safe,vihsd
M ngu qquua m chết mẹ m đi i ad,hate,vihsd
Dm vòng 800 vòng mới ra vđề mk kêu k thjx vòng vo. Chăk k thjx vòng it,toxic,vihsd
Huyền Khánh Phùng bên phải thiếu cái nốt ruồi k là giống như 2 giọt nc r 🤣,safe,vihsd
"Chẳng biết thật sự cụ này theo phe nào, chém gió hay hồn nhiên. Cơ mà thấy cụ vui vẻ cũng ngưỡng mộ =))",safe,vihsd
T tự hỏi B52 nghĩa gì ? Phải là B89 chứ ?,safe,vihsd
"Nguyễn Tấn Đạt có những người cơ địa khoẻ họ ủ bệnh lên tới 20 ngày có thể hơn nữa, mình nghĩ ko nên chủ quan cần theo dõi thêm",safe,vihsd
Như đang chết dần...😪,safe,vihsd
Nể nhất anh phóng viên! Ngồi mặt tỉnh bơ ko biến sắc,safe,vihsd
Trên mình có suối nước mát nhiều gái nha Sóiii!:)),safe,vihsd
Cũng may là liên tục phát hiện được các trường hợp dương tính đều chung chuyến bay vs Nhung,safe,vihsd
"Dạo này mấy bố ts giấy phát biểu hơi nhiều, phần lớn cho thấy tư duy kiến thức quá lạc hậu, nhiệt tình cộng với sự ngu dốt thì sẽ thành phá hoại 😤",hate,vihsd
"hỉ cần toàn dân ta đoàn kết, đồng lòng sẽ chiến thắng ! như dân tộc Việt Nam ta đã từng chiến thắng ! cố lên VN ơi",safe,vihsd
Phụng Phèo Lina Nhi này lương cao nè các friends,safe,vihsd
Nghe khá là mixi nhưng thật ra nó lại là Iphone🤣🤣🤣,safe,vihsd
"Chinh Lee mùa dịch khó kiếm show, thử lần biết đâu sau này đời lên hương bạn eii 😌",safe,vihsd
dm fake rồi.,toxic,vihsd
Đẹp trai :v,safe,vihsd
Quần cao bằng:)),safe,vihsd
Ba khùng nữa rồi,hate,vihsd
Mộc Ca hoặc là nghĩ Bo là nít ranh hỉ mũi chưa sạch =))),safe,vihsd
Phạm Vũ k phải châu âu thì là châu phi hả ba 🙄,safe,vihsd
